Id_comment,commentaire,qualite
37067290,séjour agréable dans l'appartement bien situé de vathanak nous avons été très bien accueillis et renseignés sur les choses à faire dans le coin par vathanak je recommande,positif
51185378,superbe petit appartement très fonctionnel et très bien placé le supermarché se trouve en bas de l'immeuble les restaurants du quartier sont variés et très agréables c'est l'endroit ideal pour arpenter paris bien que je n'ai pas eu le plaisir de rencontrer charlotte elle a toujours été disponible et avenante elle souhaite que les personnes qui séjournent chez elle s'y sentent bien c'est chose faite,positif
83905167,quartier sympathique et bien desservi appartement de charme où il fait bon séjourner,positif
70109754,damien est très accueillant et arrangeant la chambre ressemble exactement à la photo aucune surprise de ce côté là douche et cuisine partagée peut être un bémol sur le quartier barbès et sur l'isolation entre les deux chambres bon séjour et hôte sérieux à recommander,positif
21149647,impeccable tout a marche parfaitement la logistique a notre arrivee tardive le confort de l'appartement et des lits  et la situation parfaite pour notre weekend nous n'avons pas rencontre muriel en personne mais elle a ete charmante et serviable dans ses messages perfect everything went very smoothly our late arrival arrangements to find the keys the comfort of the flat and of the beds  the ideal location of the apartment we didn't meet muriel in person but she was charming and helpful in her messages,positif
127815791,lisa et roger ont tout organisé à l'avance pour que l'arrivée et le départ puissent se faire à ma convenance ils ont été plein d'attention thé café à disposition l'appartement est joliment meublé et la salle de bains bien accueillante le logement reste assez petit au delà de deux personnes cela me semble difficilement praticable il est plutôt très bien situé le petit espace extérieur accessible depuis l'appartement fera certainement le bonheur des fumeurs donc je ne suis pas  merci pour ce séjour agréable,positif
135467860,logement particulièrement calme avec des lignes de bus intéressantes passant juste devant le logement,positif
23916557,l'appartement d'antoine est tout à fait conforme à l'annonce nous nous y sommes sentis très à l'aise et bien accueillis même si je n'ai pas rencontré antoine en personne un de ses amis s'est occupé de nous donner et récupérer les clés il a tout fait pour que notre séjour se déroule le mieux possible pour finir seulement deux mots  à recommander,positif
14494316,très bon accueil appartement bien situé,positif
23133660,merci à genevieve pour cette bonne expérience de nuit sur une péniche genevieve nous a accueilli très chaleureusement et a été très disponible pour nous nous avons très bien dormi bercé par les petites vagues dans un bon et grand lit nous y retournerons avec grand plaisirs lors de nos prochains week end parisiens,positif
104042409,absolument parfait rien à redire stéphanie est une hôte comme on aimerait en rencontrer à chaque fois son appartement est tres agréable et confortable de loin la meilleure location airbnb que j'aie pu prendre,positif
101994220,l'appartement de anne est super à proximité de nombreux petits commerces et brasseries et surtout de mon lieu de formation anne a fait le nécessaire épouse que je soit accueillit à mon arrivée par son amie leo et à mon départ par son voisin edouard sympathiques tous les deux jolie déco vintage pour cet appartement haussmanien très lumineux où on se sent bien merci anne,positif
114282720,logement très confortable et très bien équipé ligne de métro très bien desservie l'hôte est très accessible première expérience airbnb très appréciable merci amel,positif
128741887,accueil très sympa chambre impeccable lieu inédit et dépaysant mérite très largement toutes ses étoiles,positif
88409255,la vue de l'appartement est tout simplement magnifique merci francis de nous avoir permis de partager ce petit coin de paradis dans un quartier charmant et très vivant nous n'oublions pas également votre disponibilité et petits gestes qui rendent le sejour exceptionnel,positif
30949452,nous avons passé 3 jours très agréables dans ce studio très calme et bien situé dans un quartier très vivant à recommander,positif
50807111,très bon accueil de stéphane le studio est calme propre et réellement charmant et évidemment très bien placé petit bémol  il n'est pas super pratique a privilégier pour des virées en amoureux ou en tourisme romantique,positif
25830113,très chouette appart' bien situé super clean très vert et particulièrement lumineux grand parking juste en dessous de l'immeuble proximité d'une station de métro benjamin est très cool attentionné et répond à toutes les petites questions il reste disponible durant tout le séjour excellente adresse,positif
123612967,maison hyper chaleureuse idéale pour familles hôte super sympa,positif
53062744,nous avons passé un très agréable séjour à paris grâce à ce minuscule mais tellement agréable appartement merci encore de donner de telles possibilités françoise,positif
133261104,l'appartement est un peu bruyant le matin mais il est idéalement placé dans un quartier vraiment agréable avec de nombreux commerces à proximité notamment rue des martyrs très propre et fonctionnel,positif
41987308,super appartement j'ai passé un week end en famille agréable chez julie les photos sont très fidèles un grand merci pour l'acceuil,positif
27185293,nous avons passé un agréable séjour dans cet bel appart situé dans un immeuble calme à proximité d'une rue de commerces offrant toutes les commodités emma a été une charmante hôtesse qui malgré la distance a géré notre séjour à la perfection,positif
65303148,très bon moment dans cet appartement plein de charme et très bien décoré un vrai loft,positif
93018141,charmant appartement à deux pas du métro et proche de tout  boulangerie et restaurants appartement très propre et calme lits faits à l'arrivée et accès à l'immeuble bien sécurisé merci à florian et marion pour leur accueil,positif
25746913,un grand merci à anne laure pour nous avoir laissé profiter de son chaleureux appartement c'est agréable de trouver un lieu conforme à la description et une personne ouverte et chaleureuse comme notre hôtesse quartier tranquille et metro à quelques rues de là parfait,positif
111835165,l'appartement est idéalement situé proche de plusieurs lignes de métro et rer ce qui nous a permis de visiter paris facilement nous avons apprécié les attentions de nathan thé propreté de l'appart et du linge flexibilité du check in et out il a toujours été joignable et sympa le seul point négatif est l'absence totale de chauffage dans l'appartement,positif
86617929,super séjour chez saida j'ai vraiment beaucoup apprécier sa gentillesse et sa disponibilité elle m'a super bien acceuilli et très vite mis a l'aise je me suis senti chez elle comme si j'était chez moi une expérience a renouveler très vite chez cette hôte que je recommande vivement,positif
137562528,un petit appartement bien situé au calme un très bon séjour dans cet endroit karim est très accueillant et disponible,positif
129075890,très joli studio récemment rénové et très fonctionnel accueil très agréable de rachel qui a tout fait pour rendre notre séjour agréable,positif
136078716,un appartement coquet mais fonctionnel bien placé et au calme,positif
62522035,charmant studio en plein centre ville acceuillant chaud ideale pour visiter la ville avec des amis n'hesitez pas à le prendre on y a passé de super moments à l'intérieur quand il pleuvait dehors franck est facile à contacter et agréable il parle beaucop de langues,positif
19579462,florence a été très accueillante l'appartement est très agréable lumineux et calme nous nous y sommes sentis comme chez nous nous y retournerions sans problème,positif
111705383,je recommande vivement le logement de théodore très bien placé propre bonne literie théodore et sa femme sont très sympas et accueillants,positif
16578116,un couple très agréable et serviable nous avons été ravi de trouver un frigo plein de petites attentions l'appartement est tout neuf et très bien agencé il se situe dans une rue très très bien située très calme nous avons passé un superbe week end sur paris,positif
133379720,nous avons eu le plaisir d'être accueillis chaleureusement par yamin à notre arrivée outre l'emplacement à 2 pas du métro l'appartement est très calme et vraiment bien aménagé pour 4 personnes le parquet la chambre sous le toit et les velux donnant sur le ciel ajoutent un indéniable cachet la proximité du marché de l'olive rend le quartier très sympa,positif
25962057,patrick est un hôte chaleureux qui a vraiment le sens de l'accueil il nous a accueilli personnellement nous a donné des conseils sur le quartier et a été arrangeant pour faciliter notre départ l'appartement correspond bien au descriptif et est bien desservi par les transports bref un vrai petit cocon après une journée de marche dans la pluie et le froid parisien dès que nous revenons sur paris c'est sûr nous ferons à nouveau appel à patrick merci encore nous avons passé un super séjour dans la capitale ainsi que chez toi,positif
100027151,d'après les photos cala avait l'air parfait le réalité a été tout autre a améliorer la propreté et odeur forte de renfermé mur complètement moisi,positif
112865579,toujours un très bon accueil et des réponses rapides à toutes nos questions l'appartement est très propre et chaleureux dans un quartier idéal pour un séjour parisien,positif
44428242,endroit idéal calme chic comme l'a toujours été l ile saint louis  et très parisien le logement est en tout point conforme reposant et lumineux  identique à la description c'est avec plaisir que j 'y retournerai lit top pour le dos on ne pouvait pas mieux rever pour la fermeté après une journée intense de visites cela vaut largement un 5 url hidden encore merci bien à vous alexandra,positif
124981233,une expérience magnifique logement très confortable et bien place à recommander,positif
132142833,très bon séjour chez marius il est arrangeant pour l'heure de départ arrivée l'appartement est très bien et correspond aux photos il est bien situé proche des commerces et du métro je recommande,positif
108959215,un bel appartement très agréable calme et lumineux on s'y sent bien tout de suite le quartier est idéalement situé la proximité du métro 6 est très appréciable bref je recommande le logement d'isabelle et je sais où aller lors de mon prochain séjour à paris,positif
100041856,atelier décoré avec simplicité et authenticité les matériaux et meubles semblent avoir chacun une petite histoire à raconter bref un lieu qui a une âme globalement très calme la nuit après il s'agit d'un rdc donnant sur une petite cour et de logements anciens donc on entend les voisins déambuler les enfants se lever le matin ou les discussions aux fenêtres en soirée  tout cela fait partie du charme du lieu on se croirait dans un petit village tout en étant en plein coeur de paris quartier dynamique et vivant avec des magasins et restaurants à foison tatiana répond très rapidement aux demandes avant et pendant le séjour et est accueillante et sympathique si j'en ai l'occasion je reviendrais avec grand plaisir,positif
92104311,nous avons apprécié le calme de l'appartement et la facilité d'accès aux transports en commun,positif
90452443,tout s'est très bien passé l'appartement est très bien situé propre xavier est très sympa,positif
68492896,pauline a été une hôte parfaite très disponible et compréhensive sur les horaires l'appartement était comme décrit très lumineux propre et très bien situé le séjour a été parfait et nous espérons pour notre prochaine visite parisienne pouvoir à nouveau loger chez elle,positif
54983203,mail de précision reçu la veille du départ avec photos = très explicite lit fait à notre arrivée clic clac appartement très propre,positif
22589846,idéalement situé entre bastille et république dans une allée silencieuse l'appartement est un aussi agréable et confortable que les photos le laissent penser le petit déjeuner était même prêt pour le lendemain si je n'ai pas eu la chance de rencontrer personnellement marine la contacter fut chose facile réactive et prête à accommoder au maximum elle aura bien aidé à l'organisation de ce week end je ne peux donc que recommender cette adresse,positif
82933448,super séjour appartement fidèle aux photos blandine est une hôte très agréable et très réactive je recommande,positif
64564355,j'ai passé un agréable séjour dans ce logement très cosy et pratique j'ai adoré être au pied des commerces et proche du centre de paris chantal est très aimable et répond rapidement je recommande vivement ce logement pour quiconque souhaite visiter paris et son quartier culturel montmartre très vivant,positif
97176924,studio charmand et propre très bien pour passer quelques jours pour visiter paris et bien situé,positif
80326313,appartement très agréable très bien situé lumineux je le recommande,positif
82069821,l'appartement de guillaume est vraiment idéal le quartier est vraiment génial et c'est un endroit idéal pour découvrir paris à pieds en métro ou en bus idéal pour un groupe de 6 personnes 3 chambres 2 toilettes et 2 douches les photos correspondent tout à fait à l'appartement guillaume est très disponible et répond très rapidement aux textos je recommande vivement son appartement et y reviendrai sans aucune hésitation merci encore guillaume et à bientôt,positif
27174377,appartement très fonctionnel hôte très accueillant et flexible a 2 min du métro nation et avron difficile de faire mieux en terme de rapport qualité prix j'y reviendrai volontier,positif
133554498,séjour éclair 1 nuit avec un très bon accueil de sylvain un logement calme proche de la tour eiffel et un petit déjeuner copieux et très apprécié séjour réussi merci à nos hôtes,positif
36453660,séjour très agréable dans un lieu calme au confort parfait,positif
137755023,un énième séjour parfait chez vincent je me sens comme chez moi et dans le cadre de ma prepa c'est l'endroit idéal pour me détendre et profiter le soir,positif
63013167,logement très agréable et très bien situé au cœur du marais je n'ai pas vu emanuel amis toutes les indications m'ont été données en temps et en heure,positif
122534448,petit appartement cosy idéalement placé à proximité de tout cela donne envie d'être parisien la vie du quartier montorgueil nous a presque dissuadés de faire les musées un lit confortable c'est rare dans les petits appartements veronique a été parfaite merci,positif
47955200,l'endroit et l'accueil étant extrêmement agréables j'adore séjourner chez eve et ariel je me réjouis de revenir tout soudain merci cathy,positif
20763418,avec un accueil au champagne alain sait bien faire les choses l'appartement est idéalement situé très propre et fonctionnel une petite boite à clé très pratique pour récupérer laisser les clés sans problème d'horaires je recommande vivement cette adresse,positif
33188214,nous avons séjourné deux jours dans l'appartement d'angelica cet appartement parisien situé dans un immeuble ancien est parfaitement adapté pour deux nous avons beaucoup apprécié la propreté des lieux et le petit balcon qui offre une vue agréable sur paris,positif
79583303,petit appartement agréable très propre et idéalement situé notre hôte nous a accueilli chaleureusement avec plein de petites attentions et de bons conseils merci pour tout nous recommandons vivement,positif
107765752,appart petit mais parfaitement fonctionnel et très propre super bien placé de surcroît,positif
73062863,l'accueil laisse à désirer l'appartement correspondait bien à sa description le quartier convivial et calme,positif
19505577,maggie était très accommodante son appartement très propre et rangé et elle a respecté notre vie privée les bouteilles d'eau un accueil agréable mais auraient aimé des serviettes de bain douces plutôt que le grand le type de chamois emplacement facile et le cimetière historique valant une visite,positif
115863718,logement calme et lumineux très bonne literie a 5 min du palais des congrès à pied,positif
27068670,un lieu de rêve un hôte accommodant et discret un emplacement idéal une atmosphère paisible et harmonieuse que dire de plus sinon que j'y reviendrai très volontiers avec tous mes remerciements aussi pour le partage de votre art,positif
52490915,appartement très confortable pour 4 grâce à sa chambre indépendante très bien situé  métro et commerce cécilenous aà facilité la vie en nous permettant de déposer nos affaires malgré son absence merci beaucoup,positif
79276382,tout s'est très bien passé quartier hyper sympa et très bien situé tout est très bien organisé  clés wifi consignes clara ne laisse rien au hasard et c'est fort appréciable et l'appart est top je recommande,positif
137574669,a part l'eau de la douche est tiède le logement correct et bien placé,positif
29442135,david nous a bien accueilli et nous a donné des bons conseils le studio est très bien situé dans un quartier vivant good choice,positif
29410031,appartement très agréable très propre très clair bien situé entre 2 stations de métro sur 2 lignes différentes conforme aux photos dan s un quartier vivant merci à emmanuel pour toutes les informations qu'il nous a envoyées avant notre séjour et pour le cadeau qui nous attendait dans l'appartement,positif
106778824,chez dimitri et leonora est comme les photos un lieu très agréable sympa et propre leonora est très gentile l'appartement est très proche du metro et le quartier a beaucoup de lieus pour manger et boire c'était superbe rester là,positif
79494661,hortense a été une hôte plus que charmante elle était présente pour la remise des clés et pour la visite de l'appartement et elle a été très serviable l'appartement était en parfait état je pense faire de nouveau appel à hortense pour une prochaine visite,positif
54507115,excellent séjour chez chokri check in et check out facilités appartement très propre calme idéalement situé je recommande,positif
100907888,nous gardons un bon souvenir de notre séjour chez vous bon accueil endroit très confortable à quelques pas du métro et de la gare nous avons à pied pu découvrir la charmante butte chaumont et le parc la villette merci,positif
56080599,logement bien décoré avec ce qu'il faut pour un weekend une hôte très sympathique,positif
27599718,logement parfaitement conforme à la description beaucoup de cachet déco arty et sympa très bien placé dans un quartier vivant avec tout le nécessaire à proximité sylvain est très agréable disponible et arrangeant parfait,positif
114170630,appartement fonctionnel qui ne manque de rien chambre spacieuse draps et radiateurs à disposition toutefois insuffisamment insonorisée selon moi avec l'appartement du dessus,positif
21769619,l'appartement est très bien situé près de la place de victor hugo et il y a aussi une jolie vue de la tour eiffel mais malheureusement c'était pas assez url hidden plus c'est pas la faute de johanna mais il y avait de la construction qui a commencé tôt le matin juste en face de notre fenêtre donc on ne pouvait pas dormir très bien c'est dommage car on était trop fatigué après avoir beaucoup voyagé à paris,positif
55643752,mercî karen j ai tres apprécier le charme de ce studio tres bien placé et calme pour paris passer un bon moment vous êtes des hôtes charment au plaisir de vous revoir sans faute p sergeur,positif
108209742,merci pour ce séjour tres bien situé et emménagé et la surprise de trouver la boulangerie au rez de chaussée a parfaitement complété ce séjour a recommander,positif
22213809,charmant couple et charmant appartement très propre laurent m'a gentillement accueille à une heure assez tardive et je l'en remercie petit dejeuner excellent bref je vous conseille vraiment ce gîte,positif
49427427,appartement très mignon très bien équipé joliment décoré propre parfait pour un week end prolongé à paris le quartier est très sympathique parc monceau boutiques restaurants à proximité et le métro proche merci à marion pour son accueil et sa disponibilité à refaire,positif
31035277,très joli appartement parisien très bien desservi bien placé et une déco au top maylis est une hôte adorable à l'écoute et très accueillante merci,positif
54136376,on nous a accueilli comme quelqu'un de la famille et dans ces jours effrayants pour tout le monde elle s'est faite des soucis pour nous merci isabelle,positif
31877013,diane est une hôte très sympathique qui nous a accueilli avec une boisson chaude de bienvenue elle a été très serviable et nous a aidé pour nos visites culturelles la chambre est calme et confortable le petit déjeuner est délicieux la situation géographique est excellente une très bonne adresse que nous recommanderons,positif
33658538,nous avons été accueilli par notre hôte qui s'est montré disponible pour nous délivrer toutes les explications nécessaires à notre séjour dans son agréable appartement,positif
121626535,dans un quartier proche de montmartre le logement très bien décrit par jean marc est calme et super bien décoré très agréable,positif
84042359,la communication avec audrey a été rapide et efficace l'appartement est assez grand et très calme plutôt central et proche du métro un endroit parfait pour passer quelques jours a paris,positif
27303474,sejour agréable l'appartement est simple et agréable pour un couple il est calme et à 5 10 min à pieds du coeur de montmartre françois nous a très bien accueilli il est très sympa et arrangeant,positif
65238271,le logement correspond parfaitement à la description c'est tres agréable à y vivre isabelle est très accueillante et soucieuse du bien etre de ceux qu'elle héberge la preuve en est avec la mise à disposition de son mac personnel très satisfait,positif
23869129,khaled est un hôte poli disponible et fiable malgré le fait que nous n'ayons pu le rencontrer l'organisation de notre arrivée a été efficace notre famille 2 adultes 3 petites demoiselles y a séjourné 2 nuits les lits 1 très grand 1 divan lit étaient nets et confortables le logement exigu pour plus de 2 personnes n'était pas aussi propre et en ordre que nous l'aurions souhaité autrement il est bien situé et fidèle à la description qui en est fait bien pour un couple qui voudrait faire un court séjour à paris non recommandé pour un plus long séjour en famille,positif
23054221,un très bon séjour chez xavier quartier très sympa et vivant appartement très agréable et calme quant à xavier c'est un super hôte qui s'est même déplacé à 23h pour m'ouvrir l'appartement a recommander,positif
60510839,l'appartement de jerry se veut être un parfait petit nid pour les amoureux de ce paris typique et atypique le logement est fonctionnel et bien pensé idéal pour un couple de plus jerry est super sympa de bons conseils et très soucieux du confort de ses hôtes le petit problème rencontré avec la chaudière fût réparé aussitôt signalé cela ne sera donc pas retenu à charge  merci encore et à une prochaine à montmartre lou adrien,positif
79472788,tout as été parfait,positif
24395134,l'appartement est très sympa idéal pour une personne ou un couple avec un très bon rapport qualité prix pour récupérer et rendre les clefs c'était très simple et ponctuel l'appartement est au coeur du 5ème arrondissement un quartier très sympa et très vivant,positif
131985242,très chouette appartement bien décoré et fonctionnel quartier idéal rue assez calme toutes les commodités avec un jeune enfant 5 ans les hôtes sont prévenants et attentifs nous recommandons cette appartement,positif
68520603,l appartement est conforme au descriptif et aux photos du site il est bien décoré et idéalement situé justin le mari de caroline a été très attentionné nous reviendrons donc les yeux fermés,positif
27803946,nous avons fait un très bon séjour le studio était très petit mais cosy propre avec tout l'équipement nécessaire et très bien situé pour visiter le quartier latin le propriétaire nous a bien accueillis et prévenant nous a même aidés à monter nos bagages à l'étage nous recommandons,positif
62443042,hôte très disponible accueillante et très souple au niveau des horaires appartement idéalement situé pour une visite de paris à deux proximité de deux lignes de métro petit déjeuner copieux béatrice a su nous conseiller sur des balades à ne pas rater les plus de cette chambre sont le calme et le parking souterrain nous recommandons sans hésiter,positif
113060238,très bien reçus appartement très agréable et ensoleillé avec tous les commerces à proximité,positif
49345256,l'appartement et la chambre sont tout à fait conformes à la description très bien placé à deux pas du métro axel est un hôte sympathique et respectueux et sa colocataire également je recommande sans hésitation,positif
28798365,logement très bien situé pour prendre le métro rer bus co appartement idéal pour 5 personnes topo de l'appartement en 5 minutes top chrono pas besoin de on sent que les habitants sont rodés pour accueillir les voyageurs nous recommandons,positif
25822977,ce fut un véritable plaisir de passer un weekend dans cet appartement d'autant plus que pierre est un hôte disponible sympathique et très flexible la situation est idéale a conseiller sans hésitation,positif
139059045,dans le cadre d'un événement que j'ai organisé 2 équipes de guadeloupe et martinique ont été hébergées chez maitis et jérôme elles ont été ravies du loft et y ont passé un très bon séjour,positif
52468377,appartement très bien placé et spacieux avec une chambre séparée ce qui est peut apparaître comme un luxe à paris au dernier étage d'un immeuble superbe qui dispose d'un ascenseur la vue ouverte est très agréable les échanges avec jean philippe ont été très efficaces et sympathiques et l'accueil organisé pour me faciliter les choses c'était parfait le boulevard peut être un peu bruyant le matin tôt mais ceci mis à part je recommande chaleureusement l'appartement de jean philippe,positif
82087527,échange de sms avant le séjour accueil dès notre arrivée sur le pallier visite des lieux et présentation de la chambre et douche privative hôte très accueillante et à l'écoute pour nous indiquer des lieux à découvrir et restos à faire infos sur les transports  bus et métro  propreté de la chambre irréprochable et literie de très bonne qualité petit  bouilloire à disposition avec thés et café soluble quartier très agréable de part sa proximité avec la coulée verte promenade qui nous amène directement à la station métro bel air bref un séjour super agréable,positif
138153713,logement tres bien situé facilité de contact et de reception des clefs,positif
62175728,phil est un hôte absolument charmant prenant régulièrement des nouvelles durant notre séjour le logement correspond tout à fait à celui décrit il est dans un quartier des plus agréables non loin de montmartre où nous nous sommes rendus à pied mais aussi des grands magasins de l'opéra il est très calme c'est un mini studio idéal pour un mini séjour au delà le manque d'espace et le manque de cuisine peuvent être un peu gênant  bon rapport qualité prix,positif
34238840,nous avons trouvé le loft tel que décrit les instructions pour récupérer les clés en absence de paul était très bien   aucun souci très bel oasis de calme et verdure dans paris près de beaucoup de commodités,positif
69820647,très bel appartement cosy et calme avec une belle cour intérieure paul nous a bien accueilli je recommande,positif
29049979,studio conforme à la description et aux photos   pratique pour quelques nuits dans la capitale   bien situé   nestor est disponible par mail et malgré son absence aucun souci pour récupérer les clefs du studio   lieu à conseiller pour un court séjour à paris,positif
26625050,nous avons passer 3 jours dans l'appartement de véronique et nous avons été vraiment comblés d'abord par l'accueil chaleureux et la flexibilité de notre hôte et de l'appartement qui était mieux que ce à quoi nous nous attendions la résidence bien située au calme et parfaitement entretenue ou encore l'appartement spacieux fonctionnel et bien exposé à recommander,positif
108027708,le logement est parfaitement conforme aux photos la bonne surprise était de n'avoir aucun escalier à monter avec nos gros bagages nous étions 6 et d'avoir accès à une petite cour intérieure commune mais sympa si on ne veut pas cuisiner on trouve sushi kebab et carrefour city dans la rue et autres restos dans le quartier qu'on n'a pas encore testés il est possible que j'y revienne si j'ai besoin,positif
106419881,appartement très agréable bien situé très bonne communication avec l'hôte,positif
29009426,pas de surprise un très bon logement le quartier est très bien pour découvrir paris commerce transport à proximités très bonne adresse,positif
76680781,appartement propre et fonctionnel photos conformes bien accueillie par mickaël un petit rafraîchissement des parties communes serait nécessaire,positif
99085744,le descriptif de l'appartement correspond à la réalité nous avons passé un bon séjour seul petit problème le bruit des resto en bas impossible de laisser les fenêtre ouvertes même avec la chaleur sinon rien a dire l'hôte est très agréable et disponible je conseille cet appartement,positif
135522583,très beau studio bien placé les hôtes ont été très accueillants,positif
31212473,personne très sympa appartement qui correspondait exactement à la description très propre et proche de tout,positif
53209667,le studio est sympa petit mais il ya tout qu´on a besoin pour rester pendants une semaine nous n´avons pas connus dylan nous avons pris les clés directement dans la boite à lettre le quartier est très touristique et bouge bien très bonne expérience merci dylan,positif
28665197,excellent accueil de la part de celie et jonathan très disponibles et pleins de bonnes adresses dans le quartier très proche du métro et pas loin de la gare de lyon un appartement très bien agencé et tout à fait conforme au descriptif et aux photos une chambre très calme côté cour à recommander absolument,positif
127685589,studio très bien situé et très mignon,positif
133707164,appartement très sympathique on s'y trouve tout de suite à l'aise très bien équipé,positif
34593087,l'appartement est très bien situé en plein de cœur de paris la vue sur la tour eiffel en sortant de l'appartement est très agréable françois est facilement joignable pour répondre à toutes questions la chambre était conforme aux photos sur le site et très agréable pour passer un bon weekend parisien je recommande cet endroit,positif
57520769,appartement très bien situé super confortable appartement avec un esprit vintage très bien agencé,positif
95057113,appartement impeccable et correspondant à 100% avec la description,positif
126735533,tres beau quartier central et historique rue tendance beau une pièce pour un couple ou une personne calme et secure propre et bien équipé lit confortable,positif
54107528,logement très propre et très bien situé description et photos correspondaient à l'annonce aline a été très disponible dès la réservation très chaleureuse accueillante et au service de chacun afin que nous passions un séjour agréable avec les événements qui sont survenus aline s'est inquiétée et a su être une épaule rassurante alors un grand merci à aline qui donne envie de renouveler ce type de location,positif
48925927,bien que prise par un rendez vous lorraine s'est donnée la peine de nous accueillir en personne elle s'est également assurée que nous connaissions suffisamment paris pour les commodités grand studio conforme à la description lumineux assez minimaliste mais néanmoins fonctionnel et bien situé tout type de transport à proximité et au pied du parc montsouris,positif
29426483,olivier nous a très bien accueilli il était très disponible et flexible sur les horaires l'appart était très bien équipé conforme à sa description largement spacieux pour 3 et très lumineux le plus incontestable est son emplacement je le recommande vivement,positif
116399425,toujours un plaisir de loger chez philippe un hôte particulièrement agréable et un appartement des plus agréables extrêmement bien placé proche gares nord et est proche canal st martin et toute une multitude de cafés et restos sympas ne pas manquer la boulangerie liberté à 2 pas l'appartement est calme lumineux et comfortable et meublé avec goût,positif
28485901,l'appartement était parfait pour un séjour à paris il était spacieux et parfait pour 3 personnes il est près de deux stations de métro et quelques boulangeries maelle et romain ont fourni du thé et café et de la confiture pour le petit déjeuner j'ai rencontré maelle juste avant notre départ mais elle était très sympa et amiable je recommande vivement cet appartement,positif
101392602,petite maison très agréable au charme certain et surtout dans le meilleur quartier de paris enfin selon moi  il était très facile de communiquer avec jennifer a la prochaine fois,positif
63430494,le logement correspondait à notre attente en tous points  confort et décoration générale en bon état équipements satisfaisant et en bon état nous avons juste signalé l'absence de théière très agréable et bien éclairé calme,positif
60489699,je n'ai eu que des contacts écrits avec mathieu tout était clair et bien expliqué le logement correspond au descriptif et nous a beaucoup plu nos 2 jours dans ce logement se sont très bien passés et nous comptons y retourner à l'occasion merci mathieu,positif
34809387,charmante chambre en plein cœur de paris à cinq minutes de marche de l'arc de triomphe des champs élisee à 15minutes de la porte mayo le quartier est sûr et agréable pascale et françois sont chaleureux et avenants tout en restant discrets tout est fait pour que le séjour soit réussi bref n'hésitez pas c'est la chambre qu'il vous faut,positif
27355412,on a passé un weekend à 4 dans l'appartement de karine et c'est vraiment à conseiller la communacation avec karine s'est passée très bien à l'avance et elle nous a fait confiance en nous laissant toutes seules dans son appartement elle était très flexible en ce qui concernait notre temps d'arrivée et de départ on se sentait très à l'aise chez elle elle a changé les draps pour toutes les 4 et on pouvait utiliser tout ce qu'il y avait dans sa cuisine l'appartement était super comfortable spacieux et bien situé directement sur le bd barbès tout près de la station de métro à recommander,positif
96763078,logement très agréable au coeur d'un quartier diversifié avec de bons restaurants je reviendrais avec plaisir,positif
123640323,appartement fidèle aux photos proche du métro nous avons passé une bonne soirée je recommande,positif
62514523,l'accueil de la famille tournemire est chaleureux et très agréable tout est fait pour faciliter le séjour des hôtes la chambre est grande le lit est confortable l'appartement dans lequel se trouve la chambre est très bien situé place des ternes arc de triomphe,positif
28097318,chambre super sympa nous n'avons pas rencontré marine mais elle nous avait laissé des petits paniers avec des collations du thé et du café ainsi que des livres de visites et des suggestions de restaurants nous avons été très bien reçu par ses colocs et le quartier de l'appartement était super agréable on vous le reccommande,positif
52132160,tiffanie est une excellente hotesse et d'une gentillesse inouie allant chercher mon ami qui s'est égaré mais par ma faute car l'endroit est tres facile a trouver à quelques metres du metro pigalle l'appartement est tres agreable vraiment accueillant le lit tres confortable il est situé dans une coure qui lui donne beaucoup de tranquilité c'est le calme total on ne se croirait pas en plein centre juste une petite contrariété les voisins de devant on fait beaucoup de bruit pendant la nuit et matinée on a attrappé le we on avait tout á porté de main boulangerie pharmacie super marché restaurants  et bien sûr le sacré coeur merveilleux a recommender on y retournerai avec plaisir merci á mon hotesse,positif
56798547,j'ai occupé le studio de william durant 4 nuits dans le cadre d'un séjour à paris pour une formation et j'ai passé un bon séjour au regard de la localisation de son appartement et de l'accueil fort sympathique de ce dernier william s'est rendu très disponible pour que je récupère ses clés puisque j'ai fini plus tard que l'heure initialement prévu william s'est rendu très accueillant et serviable il est cependant dommage que son appartement ne soit pas plus entretenu mais c'est un endroit où on se sent bien,positif
60541029,un accueil vraiment chaleureux de la part de la demoiselle qui était disponible pour répondre à nos questions un appartement aiment adorable qui nous a mis à l'aise et les gâteaux laissés à notre attention étaient delicieux à recommander absolument,positif
46338325,appartement super chou et très central on a passé 2 nuits et c'étais vraiment inoubliable,positif
64849930,appartement cosy très bien situé au coeur du marais,positif
56759682,parfait les indications étaient très claires te l'appartement très agréable,positif
122689365,tres bien situé appart sympa,positif
63221225,jérôme est un hôte très accueillant chaleureux et très sympathique disponible et conciliant son studio est très agréable très calme un luxe après une journée dans paris malgré une météo peu clémente j'ai pu profiter de sa superbe terrasse abritée canapé  lit très confortable les commerces sont en bas de l'immeuble ce qui est fort appréciable quartier très sympa un bémol cependant l'éclairage de la salle de bain un peu faible pour les femmes qui se maquillent,positif
70345772,le logement était tout a fait conforme à la description calme propre très fonctionnel couchages supers super accueil avec friandises en prime le plus sofia nous a permis de bénéficier d'un parking pour le weekend arrivée et départ à notre convenance c'est super lorsque nous sommes tributaires des aléas de la route,positif
