Id_comment,commentaire,qualite
57636704, françois louis avoir bien accueillir petit studio posséder tout falloir avoir être très disponible garder bagage et check in out avoir donner pas mal explication et suggestion studio être assez proche arrêt métro et minute pied louvre séjour avoir être super,positif
113194144, superb appartement bien placer et lumineux hôte avoir réserver accueil chaleureux bouteille vin clef,positif
80837815, avoir être très bien accueillir sivan appartement être bien tenir et propre lit très confortable emplacement être super plein cœur marais très bon séjour seul bémol être immeuble même mériter être restaurer mais appartement même avoir être refaire neuf et sentir très bien dedans,positif
52488519, avoir passer agréable séjour appartement coquet et calme accueillir hôte sympathique et disponible ne avoir pas être décevoir bien contraire,positif
135541111, studio être très bien situer quartier vivre appartement être décrire annonce bon communication mathilde bon expérience,positif
32358271, acceuil excellent appartement être très beau et très propre benjamin être montrer très disponible bref recommander,positif
71363127, appartement propre moderne et bien situer,positif
50378642, marier avoir être réactif demande logement et avoir pouvoir mettre relation très simplement avoir effet pouvoir échanger rencontrer mail et téléphone quand sommer arriver place marier être présent et avoir pouvoir proposer divers petit plan quartier et pari recommander vivement appartement marier être très accueillant et fidèle photo ainsi que hospitalité,positif
70043372, encore foi accueil parfait part sophie merci,positif
32303709, remercier ambre réactivité studio être certes petit mais propre et tout nécessaire passer qqes nuit être,positif
53974670, appartement être vraiment très bien notamment grand pièce vivre idéal famille nombreux et recevoir ami localisation être super accès très rapide différent ligne métro appartement être très bien équiper être trop charger plus non décrire annonce présence lave vaisselle,positif
50961206, logement être décrire annonce hervé hervé être très disponible et appartement être idéalement situer compter bien revenir hervé foi être pari moi merci hervé,positif
120418203, réservation dernier minute très bon communication hôte avoir même attendre afin remettre clé merci,positif
55840381, merveilleusement bien situer beaucoup cachet et charme l’appartement florine et damien être absolument parfait week end pari enfant hôte avoir être très disponible laisser bon adresse et avoir besoin pour bien profiter week end revenir très certainement merci,positif
68928986, appartement conforme photo très bon literie fanny être très sympa et serviable,positif
56457471, lucille être très sympa et appartement être situer quartier magique jeune historique et très bien desservir arriver partout facilement appartement petit mais avoir besoin jour pari merci lucille,positif
46813026, avoir être très bien recevoir séjour jour trés agréable studio tout confort wifi être très appréciable quartier être très calme et tres agréable proximité église st germain pré excellent adresse,positif
53973811, appartement être exactement comme indiquer annonce vraiment bien décorer et aménager idéal passer weekend proche metro et commodité ne avoir pas rencontrer philippe mais avoir être hote trés prévoir et avoir prendre nouveau suite circonstance particulier weekend encore merci et recommander logement fortement,positif
129519506, appartement être situer quartier très agréable être fonctionnel propre et calme surprendre être proche métro magasin restaurant pouvoir faire beaucoup chose pied et être appréciable tiffanie avoir être très arrangeant et réactif recommander appartement hésiter,positif
74201583, avoir être bien accueillir merci emilie soin porter arrivé et séjour,positif
90077989, elsie avoir bien décorer tout oriental avoir acceuillie cordialement avoir bien aider orienter pari et avoir avoir montrer application citymapper que ne connaître pas tout,positif
48326908, très bon accueil chaleureux avoir être très surprendre heureux rencontre recommander chaleureusement taine,positif
120392377, idéalement situer parfait personne ou couple,positif
28152271, studio dernier étage très agréable calme et lumineux juste attention ne avoir pas ascenseur quartier vivre proche centre et bien desservir transport simon être adapter horaire et être montrer arrangeant et disponible recommander,positif
38174254, être appartement très sympa et url hidden situation pas transport être idéal quartier calme et proche commerce conseiller appartement idéalement situer être conforme photo et aménager goût laetitia être très gentil et répondre rapidement message,positif
107736856, appartement laurie être agréable vivre communication être très bon même si ne avoir pas pouvoir voir laurie manquer juste peu place ranger affaire,positif
89124276, parfait communication damien coloc très sympa et appartement chaleureux typer auberge espagnol revenir,positif
138729846, appartement julien être charmant être situer calme tout être proximité quartier vivant conseiller personne vouloir découvrir charme vieux montmartre julien être très disponible et plein bon conseil rendre séjour unique,positif
47044122, sommer très satisfaire réservation appartement être très situer calme chambre agréable dommage voir temps ne avoir pas pouvoir profiter terrasse merci carolina et horacio accueil et disponibilité,positif
78168317, acceuil super sympa et attentif plein conseil quartier appartement grand et sympa,positif
79511843, appartement bien placer et très bon accueil pratique et propre week end avoir recommander,positif
74845258, séjour très agréable nicolas être sympathique et arranger recommander,positif
65710274, accueil yeun être super total confiance et très grand disponibilité appartement haut couleur et convivial bien conforme photo annonce être excellent séjour merci encore recommander vivement,positif
80317927, avoir vivre bon moment avoir pari et claude avoir être presque bon référence et conseil appartement être excellent être comme avoir hôtel mais petit cachet parisien hotel ne pouvoir faire vivre recommander fortement claude et appartement,positif
62118172, marier dominique accueillir beaucoup gentillesse et laisser disposition nécessaire toilette et eau minéral marche rapide avoir effectuer gare avouer que être bienvenir quartier être sympa et forme petit casino être juste bas être parfaire studio correspondre description merci séjour,positif
34180223, excellent location jai renouveler autant plaisir appartement être tres confortable et situer très bon quartier avoir pas champ elyses katia être très accueillant et sympathique conseiller,positif
110413928, merci julie et guillaume appartement superbe calme quartier sympa et vivre proche commodité même dimanche soir pluie super rapport qualité prix,positif
106588955, suivre venir shooting marque girl in pari et être parfaitement passer appartement ultra lumineux beau terrasse,positif
107114509, logement être super seul ou rien redire hôte super gentil,positif
138185668, appartement être très bien placer équiper et propre frédéric avoir très bien accueillir et être montrer très disponible,positif
48307808, appartement être très bien placer très propre artistiquer très joli proposer absolument,positif
127656408, très bon rapport qualité prix explication très clair mylene ne être pas logement très bien placer lit être grand et confortable bruir nuit proche tt champ elysées exemple et commerce côté recommander,positif
38888316, appartement conforme description très agréable bien équiper propre et calme accueil chaleureux et discret revenir plaisir,positif
30367159, logement très bien situer très propre et très calme quartier très dynamique hôte très symphatique système remise clef très pratiquer peu petit,positif
124666537, séjour parfait,positif
51763207, photo présenter site donner image fidèle appartement très confortable et cosy situer proximité bon marché vis vis lumineux immeuble ancien très bien entretenir accueil professionnel et ponctuel avoir beaucoup apprécier possibilité faire check in assez tard train arriver 22h00 avoir passer excellent séjour pari,positif
54474558, angela être perle appartement être propre et chaleureux avoir savoir faire bon accueil petit pack bienvenu et mettre aise ne hésiter pas séjourner nouveau et recommander,positif
40205239, avoir passer très bon séjour appartement être très bien propre spacieux comme photo et bien situer proche commerce montmartre et métro visiter pari jeanine avoir prévoir baguette pain français et jus fruit avoir être très apprécier famille être ravir revenir clarisse et famille,positif
91207976, logement être conforme description qualité équipement cuisine être excellent immeuble trouver logement être calme quartier être localiser logement être très agréable et très bien placer proche sacré cœur et ligne métropolitain offre restaurant brasserie et autre commerce quartier couvrir largement besoin et envie recommander chaleureusement logement,positif
53477819, appartement très agréable et bien placer quartier calme et commercant,positif
51171745, toujours parfait appartement propre agréable joli bouquet comme dernier foi merci sissi avoir accorder nuit supplémentaire,positif
60536146, très bien accueillir beau appartement bien situer lea être très disponible et très conciliant concerner horaire arrivé et départ bref lieu recommander passer bon moment pari,positif
69870462, très bon expérience petit appartement cosi et fonctionnel situer pas métro et proche tour eiffel rose être très aimable et avoir être disponible tout long séjour recommander,positif
111444535, appartement très bien situer lumineux beau volume calme ameublement et équipement peu fatiguer toilette fuir terrasse être beau mais aménagement être sommaire et user donc pas vraiment confortable menage améliorer,positif
43290987, emplacement pratique et appartement fonctionnel appartement fidèle description emilie fait site,positif
115489439, avoir être appartenent jour pierre et patricia avoir être super gentil et disponible séjour malheureusement avoir pas pouvoir rencontrer mais avoir être disponible moment avoir être accueillir fille aussi été super gentil appartement être vraiment super idéal surtout pour voyage seul plein centre côté centre pompidou et min hotel ville recommander pleinement si devoir futur revenir pari revenir doute appartement,positif
65453564, super week end appartement margaux appartement correspondre exactement photo être décorer goût et être très bien situer,positif
46627926, merci david logement être parfaire petit mais avoir tout qu íl falloir communication être sympathique et david être très gentil et flexible tout court avoir aimer séjour pari,positif
55638570, logement être très bien situer cœur marais pas beaubourg et métro appartement être accueillant et agréable serviette shampoing et brosse dent ainsi que café et thé être mettre disposition lit être confortable et décoration chaleureux salle bain être très bien mention spécial pommeau douche paulette être sympathique arrangeant et accueillant très bon séjour,positif
129778533, emplacement stratégique voyageur quartier bien connaître ambiance trendy appartement bien équiper propre et silencieux grâce fenêtre bien isolé,positif
130239043, très bon communication hôte lieu propre,positif
62837587, appartement julie être tout fait charmant et semblable description être faire extrêmement bien situer et pratique accès julie avoir être sympathique et flexible tout long échange ensemble avoir être expérience très agréable renouveler,positif
24619411, très bien accueillir hôte agréable demeurant mais appartement ne être pas propre comme espérer,positif
64481438, super accueil victor appart hyper fonctionnel et bien agencer merci victor revenir,positif
59533968, appartement être agréable et quartier être sympa avoir être bien accueillir et organisation être très bien passer appartement être conforme description,positif
126613110, appartement très cosy très bien situer pas métro allan communiquer très rapidement recommander,positif
77518796, être parfaire comme habitude dali être très arrangeant heure arrivé et départ emplacement être vraiment parfait mn gare lyon station métro pied immeuble quartier être calme studio très propre accès internet revenir merci,positif
106253158, super séjour rien dire hôte dispo et très sympa,positif
78535850, appartement être conforme description et particulièrement bien situer quartier très agréable hôte être véritablement disponible et très ponctuel très bon expérience recommander location,positif
99835072, très bon séjour lise être vraiment vraiment adorable et plein attention appartement être petit bijou ou être optimiser être décorer énormément goût et avoir tout confort literie être très url hidden être idéal mais adapter aussi ou quartier être vivant et sympathique et logement être avoir min métro ami elodie avoir accueillir être tout aussi gentil revenir grand plaisir,positif
43192210, réservation rapide et efficace grâce disponibilité nataniel très bon accueil part arrivé lieu être parfait état et avoir manquer rien avoir passer agréable séjour loft et agréablement profiter sauna mettre disposition,positif
67559276, sommer venir couple bébé et tout être passer mieux camille ne être pas place arrivé avoir récupérer clé commerçant juste côté et sommer tout suite trouver bien pouvoir être utile savoir que appartement être étage ascenseur mais être très calme et vraiment plein charme we were avoir couple with avoir baby and everything went great avoir camille was not there when we arrived we got the key at avoir neighbouring shop and we immediately felt at home it might be useful to know that the flat is in the 4th floor without lift boire it's avoir quiet and really charming little apartment in avoir perfect location,positif
108421692, accueillir très chaleureux appartement très bien situer pas tour eiffel sommer prêt revenir,positif
34066603, appartement être hyper agreable joli super propre et bien placer recommander,positif
67233451, séjour toujours aussi agréable recommander,positif
59366613, laurence avoir chaleureusement accueillir magnifique appartement plein cœur marais cordial avoir être disposition répondre question donner tuyau et autre conseil petit déjeuner français avoir particulièrement être apprécier appartement être magnifiquement bien situer proche tout et bon ambiance quartier tout rester calme valeur sure séjour pari,positif
60487141, plus beau appartement pari emplacement idéal calme lit très grand et confortable hy être gentillesse et sourire radieux et avoir beaucoup apprécier discussion remise clé plus hy être très réactif revenir grand plaisir,positif
47893071, très bon séjour danae appartement être comme photo canapé lire plus salon et propre et être très simple organiser checkin et checkout danae être très disponible séjour recommander vivement très bon rapport qualité prix,positif
61769701, logement très agréable spacieux et bien agencer accueil tout aussi agréable calme assez rare pari,positif
60428788, guillaume être très gentil prévenir et avoir bien accueillir souci technique avoir être très réactif aider même monter bagage chambre description être conforme logement réel parfaire petit budget situer pas loin tour eiffel chambre être calme et lit place être confortable appartement être propre bref et plus rapport qualité prix recommander autant logement que personne,positif
83662503, charmant appartement déco moderne et soigné quartier très calme orientation plein sud permettre profiter moindre rayon soleil balcon fleurir céline être très chaleureux avoir laisser falloir petit déjeuner être joignable et disponible moindre problème,positif
51640412, frédérique être hôte génial mettre avoir aise tout suite appartement cosy être très propre et très bien décorer,positif
70308450, appartement être très agréable lumineux fonctionnel être décorer beaucoup goût et facilement accessible rooftop être exceptionnel claire avoir être réactif et ponctuel seul bémol lit chambre ne être pas confortable pas matelas juste sommier,positif
129079385, très bien situer quartier très vivre falloir bien connaître partager type logement,positif
76548061, séjour très court mais très agréable louise accueil être chaleureux et être montrer très flexible horaire arrivé et départ pourtant pas évident chambre être spacieux lumineux et agréable bref avoir passer court mais très bon nuit et recommander chambre vouloir passer très bon moment quartier super sympathique et animer,positif
57175980, appartement être très agréable et très bien situer beaucoup endroit chouette être accessible pied chambre séparer salon être vrai plus benoit avoir contact très facile et être très arranger petit bonus collection disque vinyle petit oignon,positif
48411250, location tea être très beau appartement très propre et bien aménager check in avoir être rapide mais sympathique et pratique literie être beau qualité et confortable quartier être calme tout comme immeuble nuit place lors déplacement professionnel avoir être réparateur plus grand vrai lit et bz très confortable,positif
84932277, appartement être très agréable bien situer bien aménager part télévision manquer avoir bien profiter famille être sentir comme raphaël être très sympathique et avoir bien accueillir bon adresse conseiller vivement,positif
48736397, logement décrire agréable vue très dégager appartement être bien équiper et proche commerce avoir passer agréable séjour,positif
80182635, appartement très propre et fonctionnel encore mieux que photo très calme,positif
53354715, tout d'abord accueil bnbsitter être très agréable sentir tout suite ambiance parisien sommer ensuite tomber charme appartement très agréable et lumineux très bien situer petit escapade beau ambiance soir restaurant et bar alentour également facile faire petit marché matin boulangerie épicerie proximité retourner merci basile,positif
60583138, beau petit studio très fonctionnel super bien situer pas tout et ligne métro amener coin ville endroit être super propre et marc andré avoir même préparer faire petit déjeuner avoir recommander,positif
101199162, très bon accueil cédric mettre très aise appartement cosy être très fonctionnel garage être gros plus voir difficulté stationnement recommander,positif
116433019, séjour avoir être parfaire appartment car sommer rester plus jour localization être super proche tout et trés facile réperer être clair ilumineux propre et bien équiper jérôme avoir être trés gentil et avoir bien recevoir revenir sûrement merci lucile et jérôme,positif
77754475, appartement propre et bien placer,positif
57183057, studio tres agreable propre et joli confort quartier très sympa commodité rita être accueillant et serviable studio donner cour intérieur mais côté ampleur entrée donc assez bruyant qd gens sortir et entrer mais paire boule quies endormir être plus tout fait gerable recommander logement,positif
135234545, séjour avoir être très court durée rien dire peu temps avoir passer appart merci sybille accueil échange avoir être très sympas,positif
51878387, super comme habitude,positif
63888193, excellent contact juan pablo et liliana avoir acceuillit,positif
109241294, excellent communication michael gérer arrivé porte code pas besoin clé vraiment pratique support écrire expliquer avoir savoir servir télé chauffage studio être conforme description tout près métro revenir hésiter,positif
108504589, avoir être très bien recevoir olivier logement bien situer côté falloir merci encore,positif
110448424, plus appartement spacieux hyper fonctionnel hôte très écoute proximité gare être minute commerce et métro moins jet pierre literie chambre hyper confortable moins boulevard assez bruyant mais être pari toilette très exiguës grand taille recommander,positif
37865879, avoir passer très bon séjour appartement amélie appartement être très agréable très cosy et être très plaisant pouvoir prendre petit déjeuner confiture maison préparer amélie écouter chant petit oiseau fenêtre salon recommander appartement,positif
114554754, excellent séjour hôte disponible et sympathique recommander vivement,positif
36043660, hôte très disponible et petit soin plein petit attention guide pari douceur produire toilette studio être très bien agencer immeuble calme situer impasse laurence habiter appartement côté être rassurant avoir impression dormir ami seul tout petit bémol ronronnement métro mais finir oublier,positif
36224043, appartement être agréable et très confortable calme lumineux quartier mériter être découvrir camille et sarah être adorable avoir passer excellent séjour,positif
66273661, appartement totalement conforme photo annonce ne avoir pas avoir occasion voir celina mais avoir être très arrangeant avoir pouvoir récupérer clé commerce proximité heure convenir appartement propre espace affaire personnel produit base éviter voyage trop charger sommer sentir comme recommander hésitation,positif
51369120, appartement spacieux agréable et conforme description linge maison disposition relation confiance hôte,positif
111746437, logement être conforme annonce particulièrement bien placer attente bon rapport qualité prix accueil sympa immeuble tranquille quartier très vivre avec petit adresse sympa dîner recommander vraiment adresse,positif
127306858, appartement charme ancien mais refaire cœur capitale situer cour intérieur allier calme et proximité commerce conseiller vivement,positif
101578195, très bon accueil beau appartement très bon équipement tout être parfait,positif
68345826, marc être hôte très chaleureux très accueillir sentir très vite aise chambre être très propre bien équiper ne manquer rien passer très agréable séjour recommander vivement,positif
49576266, salim avoir être très disponible et prévoyant et appartement être propre et chaleureux recommander,positif
140179051, appartement tres bien situer minute pied métro sèvres babylone immeuble être nickel et très calme appartmeent être tres confortable personne et disposer grand salle bain et nombreux rangement espace être vraiment appréciable pari plus joli vrai que photo communication alexandre frère pierre avoir être très fluide et être montrer tres disponible et sejour retourner volontiers merci encore,positif
108213126, mère et avoir passer excellent jour myriam être dame très agréable et gentil avoir sentir très bien maison être sympa et être très bien situer quartier être tranquille et avoir métro et boire aller centre ville mais pouvoir marcher aussi merci myriam jour magnifique recommander vivement venir myriam,positif
38455710, superbe expérience airbnb hôte sympathique disponible écoute et petit soin appartement être beaucoup plus spacieux que ne parer photo fonctionnel et aménager goût sentir très vite aise et ne avoir manquer rien quartier être plutôt animer commerce resto et bar avoir proximité sans oublier station métro près appartement recommander merci laurer,positif
46515227, être parfait merci victoire sejour parisien quartier être très sympa calme mais aussi parfait sortir soir voir que avoir café très cool conseiller,positif
76836991, avoir recevoir accueil très chaleureux part elsa appartement être havre calme quartier très animer,positif
46648236, chouette séjour passer studio particulièrement bien situer centre pompidou être pas tout comme métro rue comprendre café et bar si vouloir sortir soir aller trop loin appartement être immeuble calme et donner charmant cour intérieur concerner intérieur pièce principal être bon espace et cuisine équiper salle bain être petit mais suffire largement court séjour accueil quentin être plus sympathique et complexe ne hésiter pas poser question,positif
55057152, accueil très sympathique clara et quentin studio être très soigner et bien agencer donner cour intérieur et être très calme emplacement être idéal minute beaubourg ou halle minute plus et être marais trésor sorte receler rue dame ou quartier latin minute agréable promenade suffire arriver tout parer donc réunir parfait séjour et ne hésiter pas retourner lors prochain passage pari,positif
64093017, très bon situation géographique secteur montmartre proche métro et commodité landry être très arrangeant heure arrivé et départ être très pratique petit bémol propreté mais satisfaction général,positif
88084899, jérôme être très gentil appartement être comme photo être joli et confortable quartier être calme et pas loin centre être très bon choix pari,positif
62611630, ne avoir pas voir marion mais avoir tout organiser pour que séjour passer bien avoir être cas appartement être très agréable propre et spacieux studio être surtout idéalement situer proximité métro gare est nombreux commerce et canal saint martin marion avoir toujours être très réactif et prévenant avoir permettre rendre week end idéal,positif
138151687, séjour très agréable marion ne être pas là accueillir mais être arranger pour que avoir information nécessaire arrivé appartement être bien agencer très propre et proche tout notamment métro seul bémol être connexion wifi grand merci marion recommander vivement logement,positif
36728474, appartement agréable situer lieu reposant et calme très propre acceuil être très bien,positif
52890174, excellent accueil melina très disponible car horaire professionnel être irrégulier appartement agréable et très complet rien ne manque quartier faire bon vivre,positif
37001543, david être très gentil recevoir beau hospitalité appartement être proche gare métro pouvoir passer confortablement davidは、とても感じがよく、とても親切にしてくれました。めっちゃいい人でした。彼のアパルトマンはメトロのvoltaire駅から徒歩数分の場所にありますが、静かな所に位置していて近くにはカフェ、スーパーなどあり、とても便利な場所です。アパルトマンのお部屋も、お洒落で快適に滞在期間を過ごせました。また、こちらに滞在したいです。最高のホスピタリティーでした。 ありがとうdavid,positif
109792291, séjour parfait être disposition appartement petit guider petit déjeuner café quartier être vraiment agréable recommander,positif
60604519, très bon weekend passer pari appartement isabelle être idéalement situer cour sentir bien et isabelle avoir être très agréable et arrangeant entrée et sortie lieu recommander,positif
97637557, léo être montrer vraiment disponible que avoir faire demande réservation dernier minute remercier vraiment sinon être parfaire logement être propre et correspondre bien description quartier être très vivre et métro être pas ne pouvoir que recommander vivement,positif
74744717, accueil et suivi chaleureux darryl tout long merveilleux séjour nuit studio être simplement parfait immeuble fort tranquille immensément bien localiser minuscule ascenseur être très apprécier comme couette additionnel nuit frais ou sieste d'après midi nécessaire être si vouloir cuisiner place métro être pas seine boulevard saint germain avoir hâte retourner,positif
69469657, appartement très bien placer situer station métro ligne différent intérieur bien aménager douillet très bien équiper machine laver passer sèche cheveu et parapluie literie confortable comprendre canapé convertible plus michel être hôte très réactif avoir toujours répondre rapidement message très sympathique et flexible bref appartement recommander,positif
45901687, logement très bien situer bord seine hôte avoir bien accueillir bon petit déjeuner avoir pouvoir discuter sympathique avoir suggérer donner peu plus détail localisation endroit car avoir avoir peu difficulté trouver être court séjour bien apprécier merci,positif
130064292, superbe appartement cœur pari,positif
129095205, appartement romain être parfaitement situer quartier très vivre nuit et jour et pourtant très calme appartement même être très fonctionnel calme lumineux et emplir beau chose explication et suggestion romain quartier être juste et bienvenir avoir vraiment apprécier séjour merci,positif
96488251, tout être très bien passer appartement être super propre et très bien placer kevin être super host avoir donner plein information utile séjour très agréable étoile rien dire,positif
80541576, leslie être hôte très agréable accueillant et arrangeant appartement être sobre fonctionnel suivre sentir bien immeuble être calme pas métro recommander chaleureusement,positif
108718165, merci émeline avoir être très arrangeant niveau horaire arrivé et départ accueil être chaleureux être sentir aise logement très bien situer quartier très vivre merci encore et bientôt jb cheng,positif
82565671, difficile communication propietère et inquilin parent et frére parler espagnol et anglais parfaitement studio bien situer parfait personne mais peu juste check in parfait mais check out propietère avoir dire que être pas prope donc avoir prendre partie caution trouver pas juste parent avaientt laisser studio comme avoir rencontrer part problem tout autre ok,positif
139596813, très bon séjour pari inti être montrer très écoute indiquer tout avoir besoin appartement conforme photo parfait voyage seul ou coupler idéalement situer revenir plaisir,positif
126932015, séjour parfait george être tres sympa et accueillir parler anglais également apart très bien situer min métro deco très sympa cour intérieur rue calme néanmoins nombreux shops stylé et commerce proximité recommander,positif
68519559, bien situer et beau superficie pratique visiter pari,positif
140667010, appartement très bien placer pari super quartier,positif
136499597, l’appartement carolin être très bien situer près métro et nombreux commerce être également facile marcher l’appartement nombreux site parisien l’appartement être grand et bien équiper immeuble être peu vieux et pas mieux insonoriser mais voisin être plutôt calme carolin être serviable j’avais valise et jeune fil lors départ être venir jusqu’à l’arrêt d’autobus et m’a aider embarquer fil et valise,positif
53850985, appartement identique photo très bien situer quartier vivre commerce et restaurant proche alfred être disponible recommander,positif
71768321, avoir avoir très bon accueil et appartement être vraiment bien situer station métro et bus proximité lit être très confortable et vrai luxe pari ne avoir pas bruit nuit avoir très bien dormir être aussi très calme journée revenir,positif
51341450, accueil sympa et renseignement logement et quartier utile,positif
74433527, très beau logement bien situer avec nombreux magasin alentour kartier agréable hôte très agréable serviable tjr disponible merci,positif
133518693, appartement être spacieux et très clair métro et magasin proximité seul problème bruit recommander,positif
79201734, franck avoir très bien accueillir souplesse horaire arrivé et départ être vraiment appréciable métro être min maison et quartier être calme recommander vivement maison séjour pari terrasse être plus appréciable longue soirée estival logement être très propre et dispos confort agréable wifi télévision bref séjour être parfait,positif
66038572, appartement bien situer proche commerce et transport métro pied immeuble tout être bien passer avoir recommander,positif
128042377, recommander chaleureusement partie privatif cosy beau apartement situer plein cœur propreté remarquable bien chauffer salle bain tout équiper shampoing savoir literie particuièrement confortable pas bruit cuisiner tout équiper petit bouteille perrier disposition et champagne entrer privé hôte faire preuve flexibilité communication horaire tres bon séjour merci madame,positif
131384855, appartement situer idéalement côté place italie et métro correspondre bien annonce,positif
67060789, prestation acceuil correspondre tout fait annonce laurence être absent lors arrivé et départ mais être assurer processus remise et rendre clé façon très efficace laurence être également montrer très réactif question quartier agréable et peu bruyant proximité nombreux commerce et moyen transport laurence être hôte agréable et responsable ne pouvoir que recommander,positif
108894953, super accueil très bon explication trouver lieu vraiment tres chouette,positif
46790837, avoir recommander hedi être l’hôte parfait très disponible être étouffant être assurer que aller bien être déplacer horaire remise clé appartement être plein charme très petit personne mais très fonctionnel tout être agréable pied terre quartier extrêmement vivre bon rapport qualité prix,positif
69326295, super appart et super accueil recommander marier ☺️,positif
90156665, apartment être bon parfait location être très petit mais personne être très sympa ne avoir regretter,positif
90067247, excellent accueil part eric être inquiéter arrivé être rester disponible tout long séjour et être assurer que être bien installer et que ne manquer rien appartement être conforme description très propre et calme typique et charme parisien rendre passage capitale avoir vraiment apprécier court séjour eric encore merci,positif
53180530, avoir réserver appartement sarah séjour parisien parent avoir être enchanter accueil petit soin et chaleureux appartement conforme photo très propre soigné et calme,positif
49737064, appartement charlotte fleur être très sympa cosy bien situer et propre être fidèle photo très bon week end là bas charlotte fleur avoir être très arrangeant horaire et organisation être agréable,positif
69109825, appartement agréable quartier calme vue canal ideal visiter pari métro proximité restau sympa proximité surtout banc public très bon accueil carlos,positif
132767369, appartement être résidence confortable lumineux et rue calme lin avoir être disponible et séjour avoir être agréable,positif
67059253, tres bon séjour vincent super appartement tres propre terrasse tres bien localiser decoration sobre et tres agreable cuisine être superbe avoir recommander,positif
51730416, avoir passer très agréable séjour joli appartement être bien situer minute métro être bien aménager être possible faire manger avoir coin salon sympa rester salle bain être très bien avoir beaucoup aimer décoration avoir être très bien accueillir et retourner,positif
101640946, surprise logement être identique photo studio très confortable pratique et décorer beaucoup goût moderne très propre et proche métro martiner karim avoir être hôte très patient et surtout disponible recommander fortement studio et espérer séjourner nouveau,positif
109523907, louis être personne sympathique et disponible toutefois ménage ne avoir pas être faire dégât eau évoquer commentaire précédent être toujours apparent drap lit ne avoir pas être changer et eau avoir être couper ne avoir donc pas avoir impression être attendre mais plutôt oublier d'ailleurs louis avoir oublier répondre message informer heure arrivé plus si quartier être calme appartement ne disposer absolument pas isolation sonore cohabiter voisin,positif
48257149, hôte accueillant et très gentil plein bon conseil visite pigalle et pari appartement plein charme et chambre être parfaitement équiper confort nécessaire séjour quartier animer plaisir être calme chambre emplacement être idéal pas commerce et métro pigalle avoir même plateau chambre bouilloire faire petit thé ou café matin,positif
48323208, axelle ne être pas physiquement présent mais message envoyé permettre être très vite aise studio être petit mais particulièrement bien organiser et être penser petit détail rendre utilisation sympathique,positif
129322559, beau appartement très bien situer très propre conforme photo présenter,positif
102672837, parfaire,positif
59821848, emplacement top appartement conforme photo très bien entretenir propre bien équiper joli déco et donner cour donc calme parfait escapade parisien retourner plaisir,positif
52273568, chambre lumineux et spacieux quartier très bien situer tout côté station métro épicerie sympas et restau monde appartement être agréable avoir falloir cuisine mathilde et petit chat avoir vraiment bien accueillir tout laisser tranquille être pari nuit seulement mais être parfait et juno être trop craquant,positif
55069319, appartement bien agencer et très bien situer beau quartier vivre pari adam être très accueillant et écoute,positif
58368475, appartement très agréable quartier vivant et très facile accès transport commun très bon accueil appartement fonctionnel et cosy être vite sentir comme,positif
122222038, endroit sympa et bien placer idéal jour,positif
108432892, appartement être idéalement placer et conforme photo laurence être hôte prévenant et agréable,positif
80166120, lorsque arriver guy et teresa être peu comme si venir province ami parisien être ravir recevoir sentir immédiatement plus sentiment chaleureux bienvenu être loin cliché habituel parisien appartement être bien distribuer et très pratique être décorer goût salle bain être également réussite bus métro commerce être bas immeuble somme hôte idéal faire découvrir quartier moment plus agréable réserver vite ne être pas décevoir,positif
104287215, très bon accueil logement être grand et parfait famille ou enfant très lumineux et parfaitement situer visiter pari,positif
122224772, appartement être parfaire séjour parisien bien situer décoration raffiner spacieux propre et conforme annonce tout être mettre disposition sentir comme maison accueil et contact top,positif
129107674, hôte être réactif et disponible logement être calme et situer près transport commun logement être propre lit être canapé lire bon qualité logement et déco être désuet et peu surcharger objet disparate panne chauffage collectif indépendant propriétaire avoir perturber séjour,positif
131023029, logement tres pratique et confortable près quartier vivre transport commun très proche,positif
53136201, être parfait et accueil adorable,positif
69897069, très bien recevoir quartier calme souci,positif
66000060, séjour nuit super agréable appartement disposer falloir,positif
52343330, avoir être très bien recevoir hôte très gentil et prévenir avoir conduire appartement présenter quartier et avoir remettre liste restaurant fréquenter même quartier être agréable partie piéton commerce très bon produit boulangerie et bien desservir métro être donc idéal visiter pari,positif
92208651, très très joli studio quartier très sympa être neuf être propre être calme être fonctionnel sentir bien quartier aimer beaucoup peu voiture beaucoup bar et commerce proximité métro minute très bon expérience part,positif
58071310, logement conforme description calme très bien situer mn pied gare lyon et proche carrefour market td être très sympathique et très disponible arriver très tardif,positif
64055814, marier avoir très bien accueillir arrivé tardif appartement être bien situer côté métro et commerce être propre et fonctionnel recommander séjour pari,positif
129127809, avoir passer bon séjour jeremy appartement être propre bien équiper conforme dercription,positif
124087372, quartier calme proche métro logement correct être adulte et enfant problème edouard être très accueillant et dispo bon rapport qualité prix,positif
123864319, immeuble très calme et bien situer proximité commerce et transport public appartement être confortable sentir comme accueil arrivé avoir être convivial et chaleureux et lise être tout fait disponible si besoin avoir passer agréable séjour et recommander hésiter rue rousselet,positif
99274960, appartement joanne être tout fait comme photographie très lumineux et confortable agréablement mueblé joli couleur avoir avoir très bon séjour là même si ne connaître personne communication être bien facile et difficulté aimer déjà quartier charmant parc butte chaumont et canal avoir avoir besoin ambiance décontracter beaucoup tourists mais accès facile centre fin vraiment recommendable,positif
