Airline,Airline ID,Name,Source airport,Source,Destination airport,Target,Country
3M,20710,Silver Airways (3M),PBI,3722,TPA,3646,United States
3M,20710,Silver Airways (3M),PIB,5759,ATL,3682,United States
3M,20710,Silver Airways (3M),PNS,3564,MCO,3878,United States
3M,20710,Silver Airways (3M),PNS,3564,TPA,3646,United States
3M,20710,Silver Airways (3M),RSW,3793,EYW,3875,United States
3M,20710,Silver Airways (3M),RSW,3793,MCO,3878,United States
3M,20710,Silver Airways (3M),TCB,1934,FLL,3533,United States
3M,20710,Silver Airways (3M),TLH,3698,MCO,3878,United States
3M,20710,Silver Airways (3M),TLH,3698,TPA,3646,United States
3M,20710,Silver Airways (3M),TPA,3646,EYW,3875,United States
3M,20710,Silver Airways (3M),TPA,3646,FLL,3533,United States
3M,20710,Silver Airways (3M),TPA,3646,GNV,3472,United States
3M,20710,Silver Airways (3M),TPA,3646,JAX,3712,United States
3M,20710,Silver Airways (3M),TPA,3646,PBI,3722,United States
3M,20710,Silver Airways (3M),TPA,3646,PNS,3564,United States
3M,20710,Silver Airways (3M),TPA,3646,TLH,3698,United States
3M,20710,Silver Airways (3M),TUP,5773,ATL,3682,United States
3M,20710,Silver Airways (3M),TUP,5773,GLH,6130,United States
3O,9818,Air Arabia Maroc,AMS,580,NDR,5673,Morocco
3O,9818,Air Arabia Maroc,AMS,580,TNG,1080,Morocco
3O,9818,Air Arabia Maroc,BCN,1218,CMN,1074,Morocco
3O,9818,Air Arabia Maroc,BCN,1218,NDR,5673,Morocco
3O,9818,Air Arabia Maroc,BCN,1218,TNG,1080,Morocco
3O,9818,Air Arabia Maroc,BGY,1525,CMN,1074,Morocco
3O,9818,Air Arabia Maroc,BLQ,1538,CMN,1074,Morocco
3O,9818,Air Arabia Maroc,BRU,302,CMN,1074,Morocco
3O,9818,Air Arabia Maroc,BRU,302,NDR,5673,Morocco
3O,9818,Air Arabia Maroc,BRU,302,TNG,1080,Morocco
3O,9818,Air Arabia Maroc,CGN,344,NDR,5673,Morocco
3O,9818,Air Arabia Maroc,CMN,1074,BCN,1218,Morocco
3O,9818,Air Arabia Maroc,CMN,1074,BGY,1525,Morocco
3O,9818,Air Arabia Maroc,CMN,1074,BLQ,1538,Morocco
3O,9818,Air Arabia Maroc,CMN,1074,BRU,302,Morocco
3O,9818,Air Arabia Maroc,CMN,1074,CUF,1534,Morocco
3O,9818,Air Arabia Maroc,CMN,1074,LGW,502,Morocco
3O,9818,Air Arabia Maroc,CMN,1074,LYS,1335,Morocco
3O,9818,Air Arabia Maroc,CMN,1074,MPL,1359,Morocco
3O,9818,Air Arabia Maroc,CMN,1074,SAW,4317,Morocco
3O,9818,Air Arabia Maroc,CMN,1074,TLS,1273,Morocco
3O,9818,Air Arabia Maroc,CMN,1074,TSF,1539,Morocco
3O,9818,Air Arabia Maroc,CUF,1534,CMN,1074,Morocco
3O,9818,Air Arabia Maroc,FEZ,1066,MPL,1359,Morocco
3O,9818,Air Arabia Maroc,LGW,502,CMN,1074,Morocco
3O,9818,Air Arabia Maroc,LGW,502,TNG,1080,Morocco
3O,9818,Air Arabia Maroc,LYS,1335,CMN,1074,Morocco
3O,9818,Air Arabia Maroc,MPL,1359,CMN,1074,Morocco
3O,9818,Air Arabia Maroc,MPL,1359,FEZ,1066,Morocco
3O,9818,Air Arabia Maroc,MPL,1359,NDR,5673,Morocco
3O,9818,Air Arabia Maroc,NDR,5673,AMS,580,Morocco
3O,9818,Air Arabia Maroc,NDR,5673,BCN,1218,Morocco
3O,9818,Air Arabia Maroc,NDR,5673,BRU,302,Morocco
3O,9818,Air Arabia Maroc,NDR,5673,CGN,344,Morocco
3O,9818,Air Arabia Maroc,NDR,5673,MPL,1359,Morocco
3O,9818,Air Arabia Maroc,NDR,5673,PMI,3998,Morocco
3O,9818,Air Arabia Maroc,PMI,3998,NDR,5673,Morocco
3O,9818,Air Arabia Maroc,SAW,4317,CMN,1074,Morocco
3O,9818,Air Arabia Maroc,TLS,1273,CMN,1074,Morocco
3O,9818,Air Arabia Maroc,TNG,1080,AMS,580,Morocco
3O,9818,Air Arabia Maroc,TNG,1080,BCN,1218,Morocco
3O,9818,Air Arabia Maroc,TNG,1080,BRU,302,Morocco
3O,9818,Air Arabia Maroc,TNG,1080,LGW,502,Morocco
3O,9818,Air Arabia Maroc,TSF,1539,CMN,1074,Morocco
3P,5002,Tiara Air,AUA,2895,LSP,2844,Aruba
3P,5002,Tiara Air,AUA,2895,MAR,2848,Aruba
3P,5002,Tiara Air,BON,2896,CUR,2897,Aruba
3P,5002,Tiara Air,CUR,2897,AUA,2895,Aruba
3P,5002,Tiara Air,LSP,2844,AUA,2895,Aruba
3P,5002,Tiara Air,MAR,2848,AUA,2895,Aruba
3R,3545,Moskovia Airlines,ASF,2966,DME,4029,Russia
3R,3545,Moskovia Airlines,ASF,2966,LED,2948,Russia
3R,3545,Moskovia Airlines,BHK,2980,DME,4029,Russia
3R,3545,Moskovia Airlines,DME,4029,ASF,2966,Russia
3R,3545,Moskovia Airlines,DME,4029,BHK,2980,Russia
3R,3545,Moskovia Airlines,DME,4029,EGO,6156,Russia
3R,3545,Moskovia Airlines,DME,4029,FEG,6149,Russia
3R,3545,Moskovia Airlines,DME,4029,KSQ,6153,Russia
3R,3545,Moskovia Airlines,DME,4029,NMA,6150,Russia
3R,3545,Moskovia Airlines,DME,4029,NVI,6485,Russia
3R,3545,Moskovia Airlines,DME,4029,SKD,2981,Russia
3R,3545,Moskovia Airlines,DME,4029,TIV,1743,Russia
3R,3545,Moskovia Airlines,EGO,6156,DME,4029,Russia
3R,3545,Moskovia Airlines,FEG,6149,DME,4029,Russia
3R,3545,Moskovia Airlines,KSQ,6153,DME,4029,Russia
3R,3545,Moskovia Airlines,LED,2948,ASF,2966,Russia
3R,3545,Moskovia Airlines,NMA,6150,DME,4029,Russia
3R,3545,Moskovia Airlines,NVI,6485,DME,4029,Russia
3R,3545,Moskovia Airlines,SKD,2981,DME,4029,Russia
3R,3545,Moskovia Airlines,TIV,1743,DME,4029,Russia
3S,11741,Air Antilles Express,ANU,2874,PTP,2881,Guadeloupe
3S,11741,Air Antilles Express,CAY,2774,FDF,2878,Guadeloupe
3S,11741,Air Antilles Express,CUR,2897,SDQ,1762,Guadeloupe
3S,11741,Air Antilles Express,DOM,2877,PTP,2881,Guadeloupe
3S,11741,Air Antilles Express,DOM,2877,SXM,2899,Guadeloupe
3S,11741,Air Antilles Express,FDF,2878,CAY,2774,Guadeloupe
3S,11741,Air Antilles Express,FDF,2878,PTP,2881,Guadeloupe
3S,11741,Air Antilles Express,FDF,2878,SDQ,1762,Guadeloupe
3S,11741,Air Antilles Express,FDF,2878,SLU,2893,Guadeloupe
3S,11741,Air Antilles Express,PTP,2881,ANU,2874,Guadeloupe
3S,11741,Air Antilles Express,PTP,2881,DOM,2877,Guadeloupe
3S,11741,Air Antilles Express,PTP,2881,FDF,2878,Guadeloupe
3S,11741,Air Antilles Express,PTP,2881,SBH,6460,Guadeloupe
3S,11741,Air Antilles Express,PTP,2881,SDQ,1762,Guadeloupe
3S,11741,Air Antilles Express,PTP,2881,SFG,2879,Guadeloupe
3S,11741,Air Antilles Express,PTP,2881,SXM,2899,Guadeloupe
3S,11741,Air Antilles Express,SBH,6460,PTP,2881,Guadeloupe
3S,11741,Air Antilles Express,SDQ,1762,PTP,2881,Guadeloupe
3S,11741,Air Antilles Express,SDQ,1762,SXM,2899,Guadeloupe
3S,11741,Air Antilles Express,SFG,2879,PTP,2881,Guadeloupe
3S,11741,Air Antilles Express,SLU,2893,FDF,2878,Guadeloupe
3S,11741,Air Antilles Express,SXM,2899,DOM,2877,Guadeloupe
3S,11741,Air Antilles Express,SXM,2899,PTP,2881,Guadeloupe
3S,11741,Air Antilles Express,SXM,2899,SDQ,1762,Guadeloupe
3U,4608,Sichuan Airlines,BHY,6351,XIY,3379,China
3U,4608,Sichuan Airlines,CAN,3370,CKG,3393,China
3U,4608,Sichuan Airlines,CAN,3370,CTU,3395,China
3U,4608,Sichuan Airlines,CAN,3370,SPN,2244,China
3U,4608,Sichuan Airlines,CGO,3375,CGQ,4380,China
3U,4608,Sichuan Airlines,CGO,3375,CKG,3393,China
3U,4608,Sichuan Airlines,CGO,3375,CTU,3395,China
3U,4608,Sichuan Airlines,CGO,3375,HGH,3386,China
3U,4608,Sichuan Airlines,CGO,3375,HRB,3400,China
3U,4608,Sichuan Airlines,CGO,3375,KMG,3382,China
3U,4608,Sichuan Airlines,CGO,3375,URC,3399,China
3U,4608,Sichuan Airlines,CGQ,4380,CGO,3375,China
3U,4608,Sichuan Airlines,CGQ,4380,NKG,3388,China
3U,4608,Sichuan Airlines,CGQ,4380,TNA,4108,China
3U,4608,Sichuan Airlines,CGQ,4380,TSN,3368,China
3U,4608,Sichuan Airlines,CKG,3393,CAN,3370,China
3U,4608,Sichuan Airlines,CKG,3393,CGO,3375,China
3U,4608,Sichuan Airlines,CKG,3393,CSX,3371,China
3U,4608,Sichuan Airlines,CKG,3393,CTU,3395,China
3U,4608,Sichuan Airlines,CKG,3393,CZX,4109,China
3U,4608,Sichuan Airlines,CKG,3393,DLC,3404,China
3U,4608,Sichuan Airlines,CKG,3393,DYG,6353,China
3U,4608,Sichuan Airlines,CKG,3393,HAK,4120,China
3U,4608,Sichuan Airlines,CKG,3393,HGH,3386,China
3U,4608,Sichuan Airlines,CKG,3393,HKT,3179,China
3U,4608,Sichuan Airlines,CKG,3393,INC,4085,China
3U,4608,Sichuan Airlines,CKG,3393,KHN,3384,China
3U,4608,Sichuan Airlines,CKG,3393,KMG,3382,China
3U,4608,Sichuan Airlines,CKG,3393,LHW,3378,China
3U,4608,Sichuan Airlines,CKG,3393,LJG,4033,China
3U,4608,Sichuan Airlines,CKG,3393,LXA,4097,China
3U,4608,Sichuan Airlines,CKG,3393,NGB,3387,China
3U,4608,Sichuan Airlines,CKG,3393,NKG,3388,China
3U,4608,Sichuan Airlines,CKG,3393,NNG,3373,China
3U,4608,Sichuan Airlines,CKG,3393,PEK,3364,China
3U,4608,Sichuan Airlines,CKG,3393,PVG,3406,China
3U,4608,Sichuan Airlines,CKG,3393,PZI,6435,China
3U,4608,Sichuan Airlines,CKG,3393,SWA,4302,China
3U,4608,Sichuan Airlines,CKG,3393,SYD,3361,China
3U,4608,Sichuan Airlines,CKG,3393,SYX,4030,China
3U,4608,Sichuan Airlines,CKG,3393,SZX,3374,China
3U,4608,Sichuan Airlines,CKG,3393,TNA,4108,China
3U,4608,Sichuan Airlines,CKG,3393,TSA,2275,China
3U,4608,Sichuan Airlines,CKG,3393,TSN,3368,China
3U,4608,Sichuan Airlines,CKG,3393,TYN,3369,China
3U,4608,Sichuan Airlines,CKG,3393,URC,3399,China
3U,4608,Sichuan Airlines,CKG,3393,WUH,3376,China
3U,4608,Sichuan Airlines,CKG,3393,WUX,6390,China
3U,4608,Sichuan Airlines,CKG,3393,XIY,3379,China
3U,4608,Sichuan Airlines,CKG,3393,XNN,6366,China
3U,4608,Sichuan Airlines,CKG,3393,YIH,6361,China
3U,4608,Sichuan Airlines,CKG,3393,ZHA,6357,China
3U,4608,Sichuan Airlines,CSX,3371,CKG,3393,China
3U,4608,Sichuan Airlines,CSX,3371,CTU,3395,China
3U,4608,Sichuan Airlines,CSX,3371,FOC,3385,China
3U,4608,Sichuan Airlines,CSX,3371,KMG,3382,China
3U,4608,Sichuan Airlines,CSX,3371,SHE,4144,China
3U,4608,Sichuan Airlines,CSX,3371,WNZ,6392,China
3U,4608,Sichuan Airlines,CSX,3371,XMN,3383,China
3U,4608,Sichuan Airlines,CTU,3395,CAN,3370,China
3U,4608,Sichuan Airlines,CTU,3395,CGO,3375,China
3U,4608,Sichuan Airlines,CTU,3395,CKG,3393,China
3U,4608,Sichuan Airlines,CTU,3395,CSX,3371,China
3U,4608,Sichuan Airlines,CTU,3395,DCY,9310,China
3U,4608,Sichuan Airlines,CTU,3395,DSN,6434,China
3U,4608,Sichuan Airlines,CTU,3395,HAK,4120,China
3U,4608,Sichuan Airlines,CTU,3395,HDG,8407,China
3U,4608,Sichuan Airlines,CTU,3395,HET,6345,China
3U,4608,Sichuan Airlines,CTU,3395,HFE,3389,China
3U,4608,Sichuan Airlines,CTU,3395,HGH,3386,China
3U,4608,Sichuan Airlines,CTU,3395,HKG,3077,China
3U,4608,Sichuan Airlines,CTU,3395,HKT,3179,China
3U,4608,Sichuan Airlines,CTU,3395,ICN,3930,China
3U,4608,Sichuan Airlines,CTU,3395,INC,4085,China
3U,4608,Sichuan Airlines,CTU,3395,JHG,3381,China
3U,4608,Sichuan Airlines,CTU,3395,JIQ,8781,China
3U,4608,Sichuan Airlines,CTU,3395,JZH,4301,China
3U,4608,Sichuan Airlines,CTU,3395,KHN,3384,China
3U,4608,Sichuan Airlines,CTU,3395,KMG,3382,China
3U,4608,Sichuan Airlines,CTU,3395,KOW,6379,China
3U,4608,Sichuan Airlines,CTU,3395,KWE,3394,China
3U,4608,Sichuan Airlines,CTU,3395,LHW,3378,China
3U,4608,Sichuan Airlines,CTU,3395,LJG,4033,China
3U,4608,Sichuan Airlines,CTU,3395,LUM,6376,China
3U,4608,Sichuan Airlines,CTU,3395,LXA,4097,China
3U,4608,Sichuan Airlines,CTU,3395,LZY,6402,China
3U,4608,Sichuan Airlines,CTU,3395,MEL,3339,China
3U,4608,Sichuan Airlines,CTU,3395,NKG,3388,China
3U,4608,Sichuan Airlines,CTU,3395,NNG,3373,China
3U,4608,Sichuan Airlines,CTU,3395,PEK,3364,China
3U,4608,Sichuan Airlines,CTU,3395,PVG,3406,China
3U,4608,Sichuan Airlines,CTU,3395,PZI,6435,China
3U,4608,Sichuan Airlines,CTU,3395,SHE,4144,China
3U,4608,Sichuan Airlines,CTU,3395,SJW,6347,China
3U,4608,Sichuan Airlines,CTU,3395,SYX,4030,China
3U,4608,Sichuan Airlines,CTU,3395,SZX,3374,China
3U,4608,Sichuan Airlines,CTU,3395,TAO,3390,China
3U,4608,Sichuan Airlines,CTU,3395,TNA,4108,China
3U,4608,Sichuan Airlines,CTU,3395,TSA,2275,China
3U,4608,Sichuan Airlines,CTU,3395,TSN,3368,China
3U,4608,Sichuan Airlines,CTU,3395,TYN,3369,China
3U,4608,Sichuan Airlines,CTU,3395,URC,3399,China
3U,4608,Sichuan Airlines,CTU,3395,WNZ,6392,China
3U,4608,Sichuan Airlines,CTU,3395,WUH,3376,China
3U,4608,Sichuan Airlines,CTU,3395,WUX,6390,China
3U,4608,Sichuan Airlines,CTU,3395,WXN,6403,China
3U,4608,Sichuan Airlines,CTU,3395,XIC,3396,China
3U,4608,Sichuan Airlines,CTU,3395,XIY,3379,China
3U,4608,Sichuan Airlines,CTU,3395,XMN,3383,China
3U,4608,Sichuan Airlines,CTU,3395,XNN,6366,China
3U,4608,Sichuan Airlines,CTU,3395,XUZ,4149,China
3U,4608,Sichuan Airlines,CTU,3395,YIH,6361,China
3U,4608,Sichuan Airlines,CTU,3395,YTY,8876,China
3U,4608,Sichuan Airlines,CZX,4109,CKG,3393,China
3U,4608,Sichuan Airlines,CZX,4109,HRB,3400,China
3U,4608,Sichuan Airlines,CZX,4109,XMN,3383,China
3U,4608,Sichuan Airlines,CZX,4109,ZUH,6355,China
3U,4608,Sichuan Airlines,DAT,6344,TYN,3369,China
3U,4608,Sichuan Airlines,DCY,9310,CTU,3395,China
3U,4608,Sichuan Airlines,DLC,3404,CKG,3393,China
3U,4608,Sichuan Airlines,DLC,3404,HGH,3386,China
3U,4608,Sichuan Airlines,DLC,3404,HRB,3400,China
3U,4608,Sichuan Airlines,DLC,3404,TNA,4108,China
3U,4608,Sichuan Airlines,DLC,3404,XUZ,4149,China
3U,4608,Sichuan Airlines,DNH,4308,LHW,3378,China
3U,4608,Sichuan Airlines,DSN,6434,CTU,3395,China
3U,4608,Sichuan Airlines,DSN,6434,SHE,4144,China
3U,4608,Sichuan Airlines,DYG,6353,CKG,3393,China
3U,4608,Sichuan Airlines,DYG,6353,NKG,3388,China
3U,4608,Sichuan Airlines,FOC,3385,CSX,3371,China
3U,4608,Sichuan Airlines,FOC,3385,XIY,3379,China
3U,4608,Sichuan Airlines,GXH,9311,LXA,4097,China
3U,4608,Sichuan Airlines,GXH,9311,XIY,3379,China
3U,4608,Sichuan Airlines,HAK,4120,CKG,3393,China
3U,4608,Sichuan Airlines,HAK,4120,CTU,3395,China
3U,4608,Sichuan Airlines,HAK,4120,HGH,3386,China
3U,4608,Sichuan Airlines,HAK,4120,NGB,3387,China
3U,4608,Sichuan Airlines,HAK,4120,ZUH,6355,China
3U,4608,Sichuan Airlines,HDG,8407,CTU,3395,China
3U,4608,Sichuan Airlines,HET,6345,CTU,3395,China
3U,4608,Sichuan Airlines,HFE,3389,CTU,3395,China
3U,4608,Sichuan Airlines,HGH,3386,CGO,3375,China
3U,4608,Sichuan Airlines,HGH,3386,CKG,3393,China
3U,4608,Sichuan Airlines,HGH,3386,CTU,3395,China
3U,4608,Sichuan Airlines,HGH,3386,DLC,3404,China
3U,4608,Sichuan Airlines,HGH,3386,HAK,4120,China
3U,4608,Sichuan Airlines,HGH,3386,KWE,3394,China
3U,4608,Sichuan Airlines,HGH,3386,TSN,3368,China
3U,4608,Sichuan Airlines,HGH,3386,TYN,3369,China
3U,4608,Sichuan Airlines,HKG,3077,CTU,3395,China
3U,4608,Sichuan Airlines,HKG,3077,YIH,6361,China
3U,4608,Sichuan Airlines,HKG,3077,ZHA,6357,China
3U,4608,Sichuan Airlines,HKT,3179,CKG,3393,China
3U,4608,Sichuan Airlines,HKT,3179,CTU,3395,China
3U,4608,Sichuan Airlines,HRB,3400,CGO,3375,China
3U,4608,Sichuan Airlines,HRB,3400,CZX,4109,China
3U,4608,Sichuan Airlines,HRB,3400,DLC,3404,China
3U,4608,Sichuan Airlines,HRB,3400,INC,4085,China
3U,4608,Sichuan Airlines,HRB,3400,NGB,3387,China
3U,4608,Sichuan Airlines,HRB,3400,NKG,3388,China
3U,4608,Sichuan Airlines,HRB,3400,NZH,6954,China
3U,4608,Sichuan Airlines,HRB,3400,SJW,6347,China
3U,4608,Sichuan Airlines,HRB,3400,TNA,4108,China
3U,4608,Sichuan Airlines,HRB,3400,TSN,3368,China
3U,4608,Sichuan Airlines,HRB,3400,WNZ,6392,China
3U,4608,Sichuan Airlines,HRB,3400,WUH,3376,China
3U,4608,Sichuan Airlines,HRB,3400,XIY,3379,China
3U,4608,Sichuan Airlines,HRB,3400,XUZ,4149,China
3U,4608,Sichuan Airlines,ICN,3930,CTU,3395,China
3U,4608,Sichuan Airlines,INC,4085,CKG,3393,China
3U,4608,Sichuan Airlines,INC,4085,CTU,3395,China
3U,4608,Sichuan Airlines,INC,4085,HRB,3400,China
3U,4608,Sichuan Airlines,INC,4085,KWL,3372,China
3U,4608,Sichuan Airlines,JGN,6432,LHW,3378,China
3U,4608,Sichuan Airlines,JHG,3381,CTU,3395,China
3U,4608,Sichuan Airlines,JHG,3381,KMG,3382,China
3U,4608,Sichuan Airlines,JIQ,8781,CTU,3395,China
3U,4608,Sichuan Airlines,JJN,6386,KWE,3394,China
3U,4608,Sichuan Airlines,JJN,6386,WUH,3376,China
3U,4608,Sichuan Airlines,JZH,4301,CTU,3395,China
3U,4608,Sichuan Airlines,KHG,3397,URC,3399,China
3U,4608,Sichuan Airlines,KHN,3384,CKG,3393,China
3U,4608,Sichuan Airlines,KHN,3384,CTU,3395,China
3U,4608,Sichuan Airlines,KHN,3384,KMG,3382,China
3U,4608,Sichuan Airlines,KHN,3384,NGB,3387,China
3U,4608,Sichuan Airlines,KMG,3382,CGO,3375,China
3U,4608,Sichuan Airlines,KMG,3382,CKG,3393,China
3U,4608,Sichuan Airlines,KMG,3382,CSX,3371,China
3U,4608,Sichuan Airlines,KMG,3382,CTU,3395,China
3U,4608,Sichuan Airlines,KMG,3382,JHG,3381,China
3U,4608,Sichuan Airlines,KMG,3382,KHN,3384,China
3U,4608,Sichuan Airlines,KMG,3382,KWE,3394,China
3U,4608,Sichuan Airlines,KMG,3382,LUM,6376,China
3U,4608,Sichuan Airlines,KMG,3382,NGB,3387,China
3U,4608,Sichuan Airlines,KMG,3382,NKG,3388,China
3U,4608,Sichuan Airlines,KMG,3382,TAO,3390,China
3U,4608,Sichuan Airlines,KMG,3382,TNA,4108,China
3U,4608,Sichuan Airlines,KMG,3382,TPE,2276,China
3U,4608,Sichuan Airlines,KMG,3382,WXN,6403,China
3U,4608,Sichuan Airlines,KMG,3382,XIY,3379,China
3U,4608,Sichuan Airlines,KMG,3382,XMN,3383,China
3U,4608,Sichuan Airlines,KMG,3382,XUZ,4149,China
3U,4608,Sichuan Airlines,KOW,6379,CTU,3395,China
3U,4608,Sichuan Airlines,KOW,6379,XMN,3383,China
3U,4608,Sichuan Airlines,KWE,3394,CTU,3395,China
3U,4608,Sichuan Airlines,KWE,3394,HGH,3386,China
3U,4608,Sichuan Airlines,KWE,3394,JJN,6386,China
3U,4608,Sichuan Airlines,KWE,3394,KMG,3382,China
3U,4608,Sichuan Airlines,KWE,3394,LHW,3378,China
3U,4608,Sichuan Airlines,KWE,3394,SYX,4030,China
3U,4608,Sichuan Airlines,KWE,3394,WNZ,6392,China
3U,4608,Sichuan Airlines,KWE,3394,XUZ,4149,China
3U,4608,Sichuan Airlines,KWL,3372,INC,4085,China
3U,4608,Sichuan Airlines,KWL,3372,SJW,6347,China
3U,4608,Sichuan Airlines,KWL,3372,SYX,4030,China
3U,4608,Sichuan Airlines,LHW,3378,CKG,3393,China
3U,4608,Sichuan Airlines,LHW,3378,CTU,3395,China
3U,4608,Sichuan Airlines,LHW,3378,DNH,4308,China
3U,4608,Sichuan Airlines,LHW,3378,JGN,6432,China
3U,4608,Sichuan Airlines,LHW,3378,KWE,3394,China
3U,4608,Sichuan Airlines,LHW,3378,TSN,3368,China
3U,4608,Sichuan Airlines,LJG,4033,CKG,3393,China
3U,4608,Sichuan Airlines,LJG,4033,CTU,3395,China
3U,4608,Sichuan Airlines,LJG,4033,MIG,6400,China
3U,4608,Sichuan Airlines,LUM,6376,CTU,3395,China
3U,4608,Sichuan Airlines,LUM,6376,KMG,3382,China
3U,4608,Sichuan Airlines,LXA,4097,CKG,3393,China
3U,4608,Sichuan Airlines,LXA,4097,CTU,3395,China
3U,4608,Sichuan Airlines,LXA,4097,GXH,9311,China
3U,4608,Sichuan Airlines,LXA,4097,XIY,3379,China
3U,4608,Sichuan Airlines,LXA,4097,XNN,6366,China
3U,4608,Sichuan Airlines,LYI,6385,XIY,3379,China
3U,4608,Sichuan Airlines,LZY,6402,CTU,3395,China
3U,4608,Sichuan Airlines,MEL,3339,CTU,3395,China
3U,4608,Sichuan Airlines,MIG,6400,LJG,4033,China
3U,4608,Sichuan Airlines,MIG,6400,NKG,3388,China
3U,4608,Sichuan Airlines,MIG,6400,SYX,4030,China
3U,4608,Sichuan Airlines,MIG,6400,XNN,6366,China
3U,4608,Sichuan Airlines,NGB,3387,CKG,3393,China
3U,4608,Sichuan Airlines,NGB,3387,HAK,4120,China
3U,4608,Sichuan Airlines,NGB,3387,HRB,3400,China
3U,4608,Sichuan Airlines,NGB,3387,KHN,3384,China
3U,4608,Sichuan Airlines,NGB,3387,KMG,3382,China
3U,4608,Sichuan Airlines,NGB,3387,SHE,4144,China
3U,4608,Sichuan Airlines,NGB,3387,SYX,4030,China
3U,4608,Sichuan Airlines,NKG,3388,CGQ,4380,China
3U,4608,Sichuan Airlines,NKG,3388,CKG,3393,China
3U,4608,Sichuan Airlines,NKG,3388,CTU,3395,China
3U,4608,Sichuan Airlines,NKG,3388,DYG,6353,China
3U,4608,Sichuan Airlines,NKG,3388,HRB,3400,China
3U,4608,Sichuan Airlines,NKG,3388,KMG,3382,China
3U,4608,Sichuan Airlines,NKG,3388,MIG,6400,China
3U,4608,Sichuan Airlines,NKG,3388,SYX,4030,China
3U,4608,Sichuan Airlines,NNG,3373,CKG,3393,China
3U,4608,Sichuan Airlines,NNG,3373,CTU,3395,China
3U,4608,Sichuan Airlines,NNG,3373,SGN,3205,China
3U,4608,Sichuan Airlines,NNG,3373,WUH,3376,China
3U,4608,Sichuan Airlines,NTG,5475,WUH,3376,China
3U,4608,Sichuan Airlines,NZH,6954,HRB,3400,China
3U,4608,Sichuan Airlines,PEK,3364,CKG,3393,China
3U,4608,Sichuan Airlines,PEK,3364,CTU,3395,China
3U,4608,Sichuan Airlines,PEK,3364,WXN,6403,China
3U,4608,Sichuan Airlines,PEK,3364,ZHY,8043,China
3U,4608,Sichuan Airlines,PVG,3406,CKG,3393,China
3U,4608,Sichuan Airlines,PVG,3406,CTU,3395,China
3U,4608,Sichuan Airlines,PVG,3406,SPN,2244,China
3U,4608,Sichuan Airlines,PZI,6435,CKG,3393,China
3U,4608,Sichuan Airlines,PZI,6435,CTU,3395,China
3U,4608,Sichuan Airlines,SGN,3205,NNG,3373,China
3U,4608,Sichuan Airlines,SHE,4144,CSX,3371,China
3U,4608,Sichuan Airlines,SHE,4144,CTU,3395,China
3U,4608,Sichuan Airlines,SHE,4144,DSN,6434,China
3U,4608,Sichuan Airlines,SHE,4144,NGB,3387,China
3U,4608,Sichuan Airlines,SHE,4144,TYN,3369,China
3U,4608,Sichuan Airlines,SHE,4144,XUZ,4149,China
3U,4608,Sichuan Airlines,SHE,4144,YVR,156,China
3U,4608,Sichuan Airlines,SJW,6347,CTU,3395,China
3U,4608,Sichuan Airlines,SJW,6347,HRB,3400,China
3U,4608,Sichuan Airlines,SJW,6347,KWL,3372,China
3U,4608,Sichuan Airlines,SPN,2244,CAN,3370,China
3U,4608,Sichuan Airlines,SPN,2244,PVG,3406,China
3U,4608,Sichuan Airlines,SWA,4302,CKG,3393,China
3U,4608,Sichuan Airlines,SYD,3361,CKG,3393,China
3U,4608,Sichuan Airlines,SYX,4030,CKG,3393,China
3U,4608,Sichuan Airlines,SYX,4030,CTU,3395,China
3U,4608,Sichuan Airlines,SYX,4030,KWE,3394,China
3U,4608,Sichuan Airlines,SYX,4030,KWL,3372,China
3U,4608,Sichuan Airlines,SYX,4030,MIG,6400,China
3U,4608,Sichuan Airlines,SYX,4030,NGB,3387,China
3U,4608,Sichuan Airlines,SYX,4030,NKG,3388,China
3U,4608,Sichuan Airlines,SYX,4030,TNA,4108,China
3U,4608,Sichuan Airlines,SYX,4030,WNZ,6392,China
3U,4608,Sichuan Airlines,SYX,4030,YBP,4110,China
3U,4608,Sichuan Airlines,SZX,3374,CKG,3393,China
3U,4608,Sichuan Airlines,SZX,3374,CTU,3395,China
3U,4608,Sichuan Airlines,SZX,3374,WXN,6403,China
3U,4608,Sichuan Airlines,TAO,3390,CTU,3395,China
3U,4608,Sichuan Airlines,TAO,3390,KMG,3382,China
3U,4608,Sichuan Airlines,TNA,4108,CGQ,4380,China
3U,4608,Sichuan Airlines,TNA,4108,CKG,3393,China
3U,4608,Sichuan Airlines,TNA,4108,CTU,3395,China
3U,4608,Sichuan Airlines,TNA,4108,DLC,3404,China
3U,4608,Sichuan Airlines,TNA,4108,HRB,3400,China
3U,4608,Sichuan Airlines,TNA,4108,KMG,3382,China
3U,4608,Sichuan Airlines,TNA,4108,SYX,4030,China
3U,4608,Sichuan Airlines,TNA,4108,XIY,3379,China
3U,4608,Sichuan Airlines,TPE,2276,KMG,3382,China
3U,4608,Sichuan Airlines,TSA,2275,CKG,3393,China
3U,4608,Sichuan Airlines,TSA,2275,CTU,3395,China
3U,4608,Sichuan Airlines,TSN,3368,CGQ,4380,China
3U,4608,Sichuan Airlines,TSN,3368,CKG,3393,China
3U,4608,Sichuan Airlines,TSN,3368,CTU,3395,China
3U,4608,Sichuan Airlines,TSN,3368,HGH,3386,China
